run_id      , experiment, model            , fold, epoch, train_loss          , train_acc         , val_loss           , val_acc           , val_rmse_dollars  , val_mae_dollars   , val_r2            , seconds
tuned1_s42  , tuned1    , elasticnet       ,    3,     1, 0.0920196275132888  , 0.7933104631217839, 0.1181912236278466 , 0.75              , 19073.8771721865  , 12798.60862126962 , 0.9317397993350208,  0.0809289000000001
tuned1_s42  , tuned1    , elasticnet       ,    4,     1, 0.0920289645110872  , 0.8080548414738646, 0.119193979182827  , 0.738831615120275 , 24065.19624658721 , 14073.408508925497, 0.9200061932608716,  0.2685522
tuned1_s42  , tuned1    , elasticnet       ,    5,     1, 0.0973245338900389  , 0.7857754927163667, 0.0975276673721684 , 0.7457044673539519, 21761.258200210363, 13548.725982777723, 0.9265493264161436,  0.0957240000000001
tuned1_s42  , tuned1    , gradient_boosting,    1,  2200, 0.0572674557020268  , 0.9639794168096056, 0.1294325400137158 , 0.7328767123287672, 19127.235058794173, 13778.3505245179  , 0.9337673463486192, 14.2933732
tuned1_s42  , tuned1    , gradient_boosting,    2,  2200, 0.0581401431171256  , 0.9562607204116638, 0.1113410094415735 , 0.7226027397260274, 23324.597730725425, 14285.861356654905, 0.9225285992138952, 14.243330099999998
tuned1_s42  , tuned1    , gradient_boosting,    3,  2200, 0.0535578924965035  , 0.9691252144082332, 0.1252427901180268 , 0.726027397260274 , 20600.613467223648, 14173.970473239253, 0.9203749158572574, 14.2934211
tuned1_s42  , tuned1    , gradient_boosting,    4,  2200, 0.0573097623656837  , 0.9605826906598116, 0.1252756941627365 , 0.7594501718213058, 24553.21469850009 , 14013.97121601719 , 0.9167289056793804, 14.2279013
tuned1_s42  , tuned1    , gradient_boosting,    5,  2200, 0.0616077118539976  , 0.9605826906598116, 0.1098855786896362 , 0.711340206185567 , 23983.004560290345, 14684.808618998391, 0.910785599999652 , 14.261510699999995
tuned1_s42  , tuned1    , lightgbm         ,    1,  3000, 0.0167031771311456  , 0.997427101200686 , 0.1330205751761848 , 0.708904109589041 , 20174.04925818847 , 14666.54071718642 , 0.9263192701116926,  1.4213843999999938
tuned1_s42  , tuned1    , lightgbm         ,    2,  3000, 0.0194008101694603  , 0.9965694682675816, 0.114898389063007  , 0.702054794520548 , 24687.023782316515, 14427.727818910997, 0.9132138236101282,  1.354130099999992
tuned1_s42  , tuned1    , lightgbm         ,    3,  3000, 0.0179923368873581  , 0.997427101200686 , 0.126768034769057  , 0.6986301369863014, 21128.55627031005 , 14561.355177145717, 0.9162414322919926,  1.365043099999994
tuned1_s42  , tuned1    , lightgbm         ,    4,  3000, 0.0177673994477283  , 0.9974293059125964, 0.130643023165271  , 0.7216494845360825, 26226.742887599743, 15544.732148104613, 0.9049906675648332,  1.4882754000000062
tuned1_s42  , tuned1    , lightgbm         ,    5,  3000, 0.017830299280559   , 0.996572407883462 , 0.1164334914043613 , 0.6872852233676976, 24850.58027175391 , 15821.679207530064, 0.904214262532775 ,  1.36441769999999
tuned1_s42  , tuned1    , xgboost          ,    1,  3200, 0.0388012707904498  , 0.9759862778730704, 0.1184164458572892 , 0.7191780821917808, 18704.73824224786 , 13563.630874696695, 0.9366610243392632,  1.387386399999997
tuned1_s42  , tuned1    , xgboost          ,    2,  3200, 0.0395673395287198  , 0.9768439108061748, 0.108958396786112  , 0.7568493150684932, 21778.858145458315, 13060.096474475831, 0.9324565412338116,  1.2890297999999945
tuned1_s42  , tuned1    , xgboost          ,    3,  3200, 0.0375503349443178  , 0.9828473413379074, 0.1194785605710728 , 0.7363013698630136, 19781.067521418885, 13367.825188625247, 0.9265842823987585,  1.285306700000007
tuned1_s42  , tuned1    , xgboost          ,    4,  3200, 0.0396008598007376  , 0.9777206512425022, 0.1189071052544194 , 0.7525773195876289, 24196.45247210484 , 14327.78565593061 , 0.919131210261838 ,  1.2839664000000113
tuned1_s42  , tuned1    , xgboost          ,    5,  3200, 0.0396728662372496  , 0.976006855184233 , 0.1093209817720474 , 0.7353951890034365, 24177.79061071332 , 14750.398587244836, 0.9093305454355772,  1.3081020999999993
tuned1_s42  , tuned1    , catboost         ,    1,  2400, 0.0448167530235218  , 0.9614065180102916, 0.1179291616926196 , 0.7465753424657534, 19036.916483530928, 13630.182417908069, 0.9343913691451432,  2.091907500000005
tuned1_s42  , tuned1    , catboost         ,    2,  2400, 0.0446599019333459  , 0.967409948542024 , 0.108978931221408  , 0.7671232876712328, 21032.884849090675, 13139.16162555554 , 0.9370043194261556,  1.891061300000004
tuned1_s42  , tuned1    , catboost         ,    3,  2400, 0.0431256445971906  , 0.9691252144082332, 0.1197792592582185 , 0.7465753424657534, 19748.4080780783  , 13086.7115284336  , 0.9268265076575488,  1.927890099999999
tuned1_s42  , tuned1    , catboost         ,    4,  2400, 0.0476531568610218  , 0.9545844044558698, 0.1198983031810613 , 0.7525773195876289, 24445.1351560328  , 14294.273780245212, 0.9174603857548884,  1.9382995999999928
tuned1_s42  , tuned1    , catboost         ,    5,  2400, 0.0449166568822575  , 0.9605826906598116, 0.1035990462967487 , 0.7422680412371134, 23134.20720069023 , 14004.5738966465  , 0.9169887371197508,  1.8787832000000009
tuned2_s42  , tuned2    , ridge            ,    1,     1, 0.0928571217300794  , 0.8061749571183533, 0.1183968072900188 , 0.7431506849315068, 19592.91886121648 , 13833.721317699128, 0.9305030019416876,  0.0215305999999999
tuned2_s42  , tuned2    , ridge            ,    2,     1, 0.0934251032419172  , 0.8104631217838765, 0.1097359709452164 , 0.7568493150684932, 22328.554404541697, 13821.954679143531, 0.9290039318463292,  0.0206842
tuned2_s42  , tuned2    , ridge            ,    3,     1, 0.0907561607186769  , 0.7958833619210978, 0.1176461715540684 , 0.773972602739726 , 18596.680254847543, 12560.012951714318, 0.9351125891175976,  0.0207298
tuned2_s42  , tuned2    , ridge            ,    4,     1, 0.0906096716288065  , 0.8200514138817481, 0.1214545805321047 , 0.7353951890034365, 24280.99239900959 , 14467.024807835554, 0.9185651285319658,  0.0202509000000001
tuned2_s42  , tuned2    , ridge            ,    5,     1, 0.0960074625240337  , 0.794344473007712 , 0.0982945340939021 , 0.7491408934707904, 22224.84795383421 , 13824.391875951307, 0.923386487123552 ,  0.0211779999999999
tuned2_s42  , tuned2    , elasticnet       ,    1,     1, 0.0946202793827563  , 0.7984562607204116, 0.1126719492941045 , 0.7465753424657534, 18784.87179839562 , 13308.242079812644, 0.9361171568425132,  0.6260602
tuned2_s42  , tuned2    , elasticnet       ,    2,     1, 0.0937439675863664  , 0.8087478559176673, 0.1086374086964845 , 0.7534246575342466, 21891.362383453285, 13523.972786312332, 0.9317569129611808,  0.0635882999999999
tuned2_s42  , tuned2    , elasticnet       ,    3,     1, 0.0920196275132888  , 0.7933104631217839, 0.1181912236278466 , 0.75              , 19073.8771721865  , 12798.60862126962 , 0.9317397993350208,  0.0809256
tuned2_s42  , tuned2    , elasticnet       ,    4,     1, 0.0920289645110872  , 0.8080548414738646, 0.119193979182827  , 0.738831615120275 , 24065.19624658721 , 14073.408508925497, 0.9200061932608716,  0.265466
tuned2_s42  , tuned2    , elasticnet       ,    5,     1, 0.0973245338900389  , 0.7857754927163667, 0.0975276673721684 , 0.7457044673539519, 21761.258200210363, 13548.725982777723, 0.9265493264161436,  0.0951773999999998
tuned2_s42  , tuned2    , lasso            ,    1,     1, 0.0962160320635959  , 0.7898799313893653, 0.1127804609471047 , 0.7294520547945206, 18719.43077181989 , 13279.38972285767 , 0.9365614800145218,  0.0555285000000003
